id,choiceB,cond_beliefs_choice_order,riskTaking,statKnow,regretExAnte,regretExPost,duration,beliefA,beliefB,beliefA_below,beliefA_equal,beliefA_above,beliefB_below,beliefB_equal,beliefB_above,choiceStr,whichFirst,short,round,age,sex,student,df,cond
6030cd631a905a4b8f051402,0,choice_first,2,1,5,4,1054,1,0.9,49,2,49,50,2,48,5,A,1,1,64,Male,No,BoxRight,Description
494d8d162eb6bb6dfe800c83,1,beliefs_first,4,1,2,2,519,2,2,45,10,45,10,10,80,7,A,1,1,44,Female,No,BoxRight,Description
8fbab3b604bfeef20cc5c5d5,1,beliefs_first,4,3,4,3,1331,1,1,49,2,49,49,2,49,6,B,0,1,51,Male,No,BoxRight,Description
1bef2731733e5b173bd42835,1,choice_first,2,3,4,5,1222,1.25,1,45,10,45,46,9,45,7,A,1,1,54,Male,No,BoxRight,Description
970dd19ed9fcaad8a1df15ee,1,choice_first,2,2,3,4,736,1,1,50,10,40,50,10,40,7,B,1,1,40,Female,No,BoxRight,Description
d3bba01d5f7198fbc594bf1e,0,choice_first,4,4,4,3,522,1,1,33,33,34,33,33,34,6,B,1,1,29,Male,No,BoxRight,Description
066c3ef3d56e81c0c85bd47d,1,beliefs_first,3,3,5,2,1337,0.9,0.9,45.5,9,45.5,45.5,9,45.5,1,B,1,1,40,Male,No,BoxRight,Description
64a3c6b9942539ba22ae5d0e,1,choice_first,3,1,3,2,716,1,1,50,0,50,50,0,50,4,B,1,1,39,Male,DATA_EXPIRED,BoxRight,Description
a0c51755711f5343f4f47081,0,beliefs_first,3,5,3,2,704,1,1,49,2,49,49,2,49,1,A,1,1,39,Female,No,BoxRight,Description
bac77f995db0f62fffad60ad,1,choice_first,1,4,5,5,671,0.8,0.8,47,6,47,47,6,47,6,A,1,1,21,Male,Yes,BoxRight,Description
86299177477983a9edbb1a67,0,beliefs_first,2,1,4,3,2485,1.2,1,48,4,48,49,2,49,4,A,1,1,58,Female,No,BoxRight,Description
dbfada8e42f48c5cb614b097,0,beliefs_first,3,3,5,4,1420,1,1,46,8,46,46,8,46,7,A,1,1,62,Male,No,BoxRight,Description
688f49b3ef8b0b23c1c82d2f,0,beliefs_first,4,2,4,4,756,1,1,0,100,0,0,100,0,4,A,1,1,41,Male,No,BoxRight,Description
50c54d91914703048efe56dc,1,choice_first,1,1,5,5,778,1.25,1.5,49.9,0.2,49.9,49.9,0.2,49.9,6,A,0,1,32,Male,No,BoxRight,Description
a2d050e4e8f89895dc16132d,1,beliefs_first,5,4,5,5,1334,0.88,0.98,40,40,20,40,40,20,7,A,0,1,46,Male,No,BoxRight,Description
11f0c82b6da7d1af12e1e444,1,choice_first,3,3,4,4,1337,1,1,49,2,49,49,2,49,1,A,0,1,61,Male,DATA_EXPIRED,BoxRight,Description
f2d3a4349868980c672077f2,0,beliefs_first,3,3,5,5,472,1,1,25,50,25,25,50,25,5,B,1,1,22,Female,Yes,BoxRight,Description
067aec088c50ef8be26404d6,0,choice_first,2,1,4,4,899,1,1,5,5,90,70,15,15,7,A,1,1,57,Female,No,BoxRight,Description
4a0d3b263f78a4fc280ae181,0,beliefs_first,4,3,5,4,1737,2,0.25,20,25,55,55,20,25,7,A,0,1,29,Male,DATA_EXPIRED,BoxRight,Description
bb3db84eab919e11b4bbc262,0,choice_first,4,4,3,2,769,0.9,1,50,1,49,49,2,49,6,B,0,1,57,Male,No,BoxRight,Description
2cc46ac0d41e99271c589087,1,beliefs_first,3,2,3,4,760,1,1,45.45,9.1,45.45,45.45,9.1,45.45,4,B,1,1,24,Male,No,BoxRight,Description
a293014cd9869af65cf61713,0,beliefs_first,3,2,5,5,950,1,1,45.45,9.1,45.45,45.45,9.1,45.45,4,A,1,1,25,Male,DATA_EXPIRED,BoxRight,Description
c8051569d23cf93a22888fce,1,choice_first,4,2,2,2,1028,1,1.2,20,30,50,10,30,60,5,B,1,1,26,Male,No,BoxRight,Description
084179fe06614450b1df4479,0,beliefs_first,2,4,5,5,715,0.75,0.83,49,2,49,58,2,40,6,A,1,1,32,Male,No,BoxRight,Description
7264b77cc049e05c083a5241,1,beliefs_first,3,3,4,4,988,1.2,1.24,49,2,49,51,1,48,5,A,0,1,25,Male,DATA_EXPIRED,BoxRight,Description
c1909c942f3f5353ffb4ac89,0,choice_first,5,1,2,1,728,1.25,1.5,40,10,50,50,10,40,7,A,1,1,23,Male,No,BoxRight,Description
16df50f6afab6c0825c7114b,0,choice_first,3,3,4,3,1218,1,1,45,10,45,45,10,45,5,A,1,1,24,Male,Yes,BoxRight,Description
7de8af57010a3f60a731d644,0,beliefs_first,1,3,5,5,656,1,1.25,45,10,45,36,10,54,5,A,1,1,22,Female,Yes,BoxRight,Description
8f004113186af7b344e4fd3c,0,beliefs_first,3,2,4,1,864,1,1,49,1,50,50,1,49,7,A,0,1,52,Female,DATA_EXPIRED,BoxRight,Description
313921c908efcdef5440f4ff,0,beliefs_first,4,3,4,5,493,1.5,1.25,45,10,45,40,10,50,6,B,0,1,31,Female,No,BoxRight,Description
fffaae8c3827ca5e306607eb,0,choice_first,4,2,5,5,643,1,0.8,48,4,48,52,4,44,7,A,1,1,34,Male,No,BoxRight,Description
0b7d0dc38242e0f5b8d3d393,0,beliefs_first,3,2,5,5,539,1,1,48,4,48,48,4,48,5,B,0,1,29,Female,DATA_EXPIRED,BoxRight,Description
0f596a08d4cca192c9fd1a8d,0,beliefs_first,3,3,4,4,1273,1.04,1,0,50,50,0,100,0,7,B,0,1,23,Female,DATA_EXPIRED,BoxRight,Description
70e218011ef676121df979ae,1,choice_first,4,3,4,4,730,1,1.2,49,2,49,50,2,48,5,B,0,1,43,Female,DATA_EXPIRED,BoxRight,Description
9df86d8259eecca5fcbe4d16,1,choice_first,2,1,5,4,1114,0.4,0.4,45,10,45,45,10,45,4,A,1,1,39,Female,No,BoxRight,Description
d8df425754f60a464400d713,0,beliefs_first,2,3,4,5,1260,1,0.6,25,50,25,60,20,20,6,A,1,1,49,Female,No,BoxRight,Description
5899f5fa71671741c0c4bc23,0,beliefs_first,2,2,5,5,644,1.5,1,0,25,75,25,50,25,6,A,0,1,29,Female,No,BoxRight,Description
497c74f9b7c8138b8d4c58ef,0,beliefs_first,3,3,4,3,481,1.12,1,40,10,50,52,10,38,6,B,1,1,38,Female,Yes,BoxRight,Description
0b982c9e849d1e0aa420a2d3,0,choice_first,3,2,4,4,628,2,1,50,1,49,51,1,48,3,B,0,1,39,Female,No,BoxRight,Description
64269c930314e19cfd9009ff,0,beliefs_first,4,2,5,5,435,1,1,49.5,0.5,50,50,0.5,49.5,7,B,0,1,34,Female,No,BoxRight,Description
8a3cb60b3e7c9966fa269ae9,1,beliefs_first,2,2,4,4,627,0.98,1,33,34,33,33,34,33,6,B,1,1,38,Female,No,BoxRight,Description
521ff10d4e7bacc5a1b2bdaa,0,choice_first,2,2,4,4,710,1,1,49,2,49,49,2,49,1,A,0,1,53,Female,No,BoxRight,Description
b302eb068b17eaf924f90099,1,beliefs_first,4,3,4,3,1175,1,1,45,10,45,47,6,47,6,B,0,1,27,Female,Yes,BoxRight,Description
3b5084a0f5e19ee7ebb38790,0,choice_first,4,2,3,5,1186,1,1,20,30,50,30,30,40,7,B,0,1,38,Female,No,BoxRight,Description
e81a5d5a2837d3dbb1cde96f,1,choice_first,3,1,4,2,1069,0.08,2,5,60,35,5,10,85,6,B,0,1,51,Female,No,BoxRight,Description
de55c9e9ad74cddfc27e518e,1,choice_first,3,2,4,4,576,1.25,1,55,10,35,40,10,50,5,B,0,1,32,Female,No,BoxRight,Description
bdff783a63414ce443975bd5,1,choice_first,4,4,3,5,773,1,1,49.75,0.5,49.75,49.75,0.5,49.75,1,B,0,1,21,Female,Yes,BoxRight,Description
1d270f975263a0edaadf0737,0,choice_first,3,2,4,3,1745,1,0.8,45.45,9.1,45.45,44.4,11.2,44.4,5,B,1,1,61,Female,No,BoxRight,Description
bb0a927aec0cf2d97cfdc41c,0,beliefs_first,3,2,5,5,835,2,0,40,20,40,40,20,40,7,A,0,1,55,Female,No,BoxRight,Description
03eded04d509ccb95eaa2f69,0,beliefs_first,3,1,5,4,609,1,1,35,35,30,35,35,30,7,B,1,1,25,Female,No,BoxRight,Description
dd02603cd15b628a38aab4ba,0,beliefs_first,5,4,4,4,1145,1,0.75,49,2,49,49,3,48,7,A,0,1,39,Female,No,BoxRight,Description
c6f39a44a0ef2295dcc3778f,0,choice_first,2,2,4,4,723,2,0,0,0,100,100,0,0,7,A,1,1,60,Female,No,BoxRight,Description
7ed32b7a11f15e94541e0f0e,1,choice_first,3,1,4,1,1209,0.4,0.4,49,2,49,49,2,49,6,A,0,1,43,Female,No,BoxRight,Description
9337482aefd4de73e5aea17a,0,beliefs_first,2,1,4,5,2835,1,0.75,44,1,55,36,1,63,6,A,1,1,64,Female,No,BoxRight,Description
4efa37a8f93ff387a585bdb6,0,choice_first,4,1,4,4,572,1,1.5,40,40,20,20,20,60,6,B,0,1,43,Female,No,BoxRight,Description
2c4deb3f987754f38a4bda15,1,choice_first,3,2,4,4,656,0.75,0.75,35,30,35,35,30,35,5,A,1,1,39,Female,No,BoxRight,Description
c5cd7cf24a45a7f283556b47,0,beliefs_first,1,2,4,4,771,0.18,0.2,10,10,80,80,10,10,7,A,1,1,42,Female,No,BoxRight,Description
58cf223b344a85a2765b539a,1,choice_first,4,3,3,3,512,2,2,50,0,50,51,0,49,5,A,0,1,52,Female,No,BoxRight,Description
f9f0991da8ddc64ce6bcc058,0,beliefs_first,1,4,3,3,663,2,1,0,0,100,33,33,34,6,A,0,1,47,Female,No,BoxRight,Description
5667ea1fcc60783c00029dc7,1,choice_first,4,4,2,5,861,1,1.25,80,10,10,10,10,80,5,B,1,1,28,Female,No,BoxRight,Description
e525c14e57aa3666275df149,0,beliefs_first,4,2,5,5,1196,2,1.75,10,30,60,40,20,40,7,B,1,1,52,Female,No,BoxRight,Description
4d954a4e12b13e6c1d3ccbb0,1,choice_first,4,4,3,3,1315,1,1,49,2,49,49,2,49,4,B,0,1,34,Female,DATA_EXPIRED,BoxRight,Description
8edbd83d635947ace7cc6879,1,beliefs_first,4,2,5,3,958,0.98,0.98,49.1,1.9,49,49.1,1.9,49,1,B,0,1,39,Female,No,BoxRight,Description
6e4b64720e78af1fb236cb79,1,choice_first,3,4,4,3,1497,1,1,40,10,50,40,10,50,6,A,1,1,58,Female,No,BoxRight,Description
ed57683bf40de6db518ee2ef,0,choice_first,3,3,4,2,710,0.75,1,60,5,35,5,60,35,5,B,1,1,70,Female,No,BoxRight,Description
bc88f04da0e5f9d0e2ed9626,0,beliefs_first,2,3,4,4,767,1,0.7,49,1,50,51,1,48,4,B,0,1,60,Female,No,BoxRight,Description
4c641e4294ee8284c62e3638,0,beliefs_first,2,2,3,3,534,1,1,0,50,50,50,50,0,4,A,0,1,51,Female,No,BoxRight,Description
37cd67dda2f16a79421ca6e0,0,choice_first,2,4,5,3,613,1,1,49,2,49,49,2,49,7,B,0,1,33,Female,Yes,BoxRight,Description
757ea364db3bedb8cd59ef7f,0,choice_first,2,3,4,5,475,1,1,45.5,9,45.5,45.5,9,45.5,4,A,1,1,21,Female,Yes,BoxRight,Description
1fd0bda7e67d4df76dfa4938,0,beliefs_first,3,4,4,1,887,1,1,45,10,45,45,10,45,7,A,1,1,51,Female,DATA_EXPIRED,BoxRight,Description
7bf935783ce9a81346565284,0,beliefs_first,3,4,5,4,1390,1,1,49.5,1,49.5,47,1,52,7,A,0,1,48,Female,No,BoxRight,Description
ef2c07ec694a030480cd0973,0,choice_first,2,2,5,4,457,1,1,45,5,50,45,5,50,6,B,1,1,36,Female,No,BoxRight,Description
9f23aece3b6f4d1b798b9a60,0,beliefs_first,2,1,4,4,1100,1,0.99,49,1,50,51,1,48,1,B,0,1,56,Female,No,BoxRight,Description
d7150f550e445098b318aa69,0,choice_first,3,2,5,5,1677,1.5,0.25,50,25,25,75,12.5,12.5,5,A,0,1,31,Female,Yes,BoxRight,Description
43eb0bc41ef1c710b7a0fb86,0,choice_first,3,1,5,5,781,1,1,49,2,49,55,1,44,7,A,0,1,41,Female,No,BoxRight,Description
71b52928b0c7b264bd61859e,1,choice_first,3,4,5,5,352,1,1,45.5,9,45.5,45.5,9,45.5,1,B,1,1,22,Female,Yes,BoxRight,Description
31bc674c07d6639725fa1f56,0,beliefs_first,1,2,5,3,1310,1,1,45.5,9,45.5,45.5,9,45.5,5,B,1,1,55,Female,No,BoxRight,Description
9f7324f71a90c5275abac3cb,0,beliefs_first,3,1,4,2,1233,12,1,40,20,40,45,20,35,5,B,1,1,37,Female,No,BoxRight,Description
569f2d98edee783960fcc8ff,1,beliefs_first,2,1,3,3,670,0.9,0.9,50,50,0,50,50,0,4,A,1,1,46,Female,DATA_EXPIRED,BoxRight,Description
9b4de76db53e69ed3d0a80c3,0,choice_first,3,3,4,3,707,1,1,46,9,45,46,9,45,2,B,1,1,40,Female,No,BoxRight,Description
b0417df2ef077d5a0d9ee620,0,choice_first,4,3,5,5,456,1,1,80,10,10,80,10,10,7,B,1,1,32,Female,No,BoxRight,Description
bd230aa1df347aa0f79d54e9,0,beliefs_first,2,3,4,4,1029,1,1,45,10,45,45,10,45,1,A,1,1,55,Female,No,BoxRight,Description
5d5f5f7cc57c2d3f46a16d75,0,beliefs_first,3,1,4,1,778,1,1,33,33,34,34,33,33,4,A,0,1,50,Female,No,BoxRight,Description
4e6fce9fb276958dc6c5a510,0,choice_first,4,3,4,4,805,1.1,1,45,35,20,40,35,25,5,B,0,1,29,Female,DATA_EXPIRED,BoxRight,Description
c9067a8845fd5b3f7e577b2e,0,beliefs_first,3,3,4,4,620,0.75,1,44.5,11,44.5,45.5,9,45.5,4,B,1,1,49,Female,DATA_EXPIRED,BoxRight,Description
3a03ac884b927cc1bc225efb,0,choice_first,4,2,4,4,463,1.25,1,10,50,40,10,50,40,6,B,1,1,40,Female,No,BoxRight,Description
60458103f760cafc6c3dbd7a,1,choice_first,4,2,5,5,1115,1.5,2,20,40,40,20,20,60,6,B,1,1,48,Female,No,BoxRight,Description
3dd4dde9946c6d455fa400b9,1,choice_first,2,2,4,4,1110,1,0.96,49,2,49,51,2,47,4,A,0,1,33,Female,No,BoxRight,Description
03cfad7ea419a4b3906bd394,1,beliefs_first,2,2,3,4,1501,1,2,0,50,50,20,30,50,5,A,0,1,31,Female,DATA_EXPIRED,BoxRight,Description
7636cbdcd5a4e20f46e94b9a,0,beliefs_first,5,3,4,4,731,0.8,1,49,2,49,51,1,48,6,B,0,1,28,Female,DATA_EXPIRED,BoxRight,Description
96cf8948f948779849f96408,0,choice_first,3,2,4,3,762,1,0.9,20,50,30,60,20,20,7,A,1,1,23,Female,No,BoxRight,Description
923d1944b2d9868e106a741a,1,choice_first,5,3,4,2,714,0.98,1,49,2,49,50,2,48,6,B,0,1,45,Female,No,BoxRight,Description
55a6c66c5dbc38135e577aa0,1,beliefs_first,4,2,4,4,713,1.5,0.75,50,1,49,49,1,50,5,B,1,1,55,Female,DATA_EXPIRED,BoxRight,Description
5da0beafa84610769e6d0014,1,beliefs_first,3,2,3,4,633,1,1,45,10,45,45,10,45,4,B,1,1,21,Female,No,BoxRight,Description
2d9114891a45729d1fe81d73,1,choice_first,4,2,5,3,650,1,1,60,15,25,60,15,25,7,B,1,1,30,Female,No,BoxRight,Description
799e22e11671f25eb1801fea,0,choice_first,2,3,2,1,494,1,1,45,10,45,45,10,45,6,B,1,1,27,Female,Yes,BoxRight,Description
a72efd006389cfd33c135a12,1,beliefs_first,3,1,5,4,497,1.5,1.5,20,40,40,20,40,40,4,A,1,1,44,Female,No,BoxRight,Description
78fee4b34d771ffcf9576575,1,choice_first,2,3,4,2,707,1,1,48,4,48,48,4,48,1,B,0,1,37,Female,DATA_EXPIRED,BoxRight,Description
e0575174196bc9f58b143c72,0,choice_first,4,4,5,5,1704,2,1,20,35,45,35,40,25,7,B,0,1,61,Female,No,BoxRight,Description
ebbce3f8a7a884800cffd070,0,beliefs_first,3,2,3,3,719,1,1,10,55,35,55,35,10,6,B,0,1,68,Female,No,BoxRight,Description
31868b7b0bd4c7a49ac55e47,0,choice_first,2,2,3,4,545,1.5,1,33,33,34,50,25,25,5,B,1,1,48,Female,No,BoxRight,Description
0f6cb6714a0dab3e14a4d9b8,1,beliefs_first,3,2,5,4,576,1.25,1.25,45,10,45,45,10,45,4,A,1,1,37,Female,No,BoxRight,Description
e6801d43f48572efda4117f9,0,choice_first,4,3,4,4,1520,1,1,45.45,9.1,45.45,54.6,9,36.4,6,B,1,1,24,Female,Yes,BoxRight,Description
c12512f010d0fb9360d4e9e6,0,beliefs_first,1,5,4,2,700,2,0.8,70,10,20,80,15,5,3,A,1,1,28,Female,No,BoxRight,Description
4fa6e560dc9182f813a712d3,0,choice_first,1,3,3,3,383,2,1,40,20,40,40,40,20,5,B,0,1,32,Female,DATA_EXPIRED,BoxRight,Description
48202ab90a4e5e61252e6963,0,choice_first,3,3,4,4,938,1,1,45,10,45,45,10,45,5,B,1,1,22,Female,No,BoxRight,Description
9113c7d3a2d0642a0630e182,1,choice_first,4,4,4,2,357,1,1,50,1,49,50,1,49,5,B,0,1,34,Female,No,BoxRight,Description
873e11039f40c6e9102e7732,0,choice_first,3,4,4,3,886,1,2,45,10,45,35,10,55,5,A,0,1,DATA_EXPIRED,Female,No,BoxRight,Description
4cef3136366f40f4d874a1ce,0,beliefs_first,3,1,2,4,776,1,1,25,50,25,25,50,25,7,A,0,1,42,Female,No,BoxRight,Description
8f5aa3ce1cb60029fb0ee09d,1,beliefs_first,4,3,4,4,839,0.04,0.04,48,2,50,50,2,48,6,A,0,1,28,Female,No,BoxRight,Description
33630043afa7c6470c63b1a4,0,beliefs_first,2,3,5,4,676,2,1,45,10,45,40,20,40,6,A,0,1,28,Female,No,BoxRight,Description
ff59ceb0c93cd45568c385f6,1,choice_first,4,3,4,4,2104,1.3,1.5,20,40,40,25,15,60,5,A,0,1,23,Female,DATA_EXPIRED,BoxRight,Description
be5fc1b5a5eba4cffdbcea18,0,choice_first,2,2,4,3,1992,1,1,49,2,49,49,2,49,5,A,0,1,34,Female,DATA_EXPIRED,BoxRight,Description
d3c7191d61a4723da4c37fe7,1,choice_first,NA,NA,NA,NA,374,2,1,33,33,34,33,33,34,3,A,0,1,59,Female,DATA_EXPIRED,BoxRight,Description
3c0bcef877f961712412be38,1,choice_first,NA,NA,NA,NA,559,1,1,0,0,100,0,0,100,6,B,1,1,41,Female,No,BoxRight,Description
a431e26d86f7eabc22587c7b,1,choice_first,2,1,2,4,529,0.1,0.3,20,40,40,10,40,50,5,A,1,2,36,Male,No,BoxRight,Description
47d6fbd17a055b0f6dcd279b,0,choice_first,5,3,5,5,508,1,1,0,70,30,0,70,30,7,A,1,2,36,Male,No,BoxRight,Description
7aa79a4cc1f8e28429922216,0,beliefs_first,2,2,4,4,530,1,1.125,45,45,10,45,10,45,5,A,1,2,21,Female,Yes,BoxRight,Description
beaa55b48e0e927d39c6c413,1,choice_first,4,3,4,3,670,1.2,1,50,2,48,20,1,79,4,A,0,2,25,Male,No,BoxRight,Description
2b1aa04b7a7c74919f260088,0,choice_first,4,4,2,2,270,1,1,45,10,45,45,10,45,7,A,0,2,30,Male,Yes,BoxRight,Description
2cd780300f69c352ad637c33,0,beliefs_first,4,2,5,5,452,1.15,0.8,45,5,50,35,5,60,7,B,1,2,29,Male,No,BoxRight,Description
47b02182b9ab40f7952614bc,0,choice_first,4,3,3,4,399,2,2,0,0,100,0,0,100,5,B,1,2,21,Male,No,BoxRight,Description
406ad4c71e98205c91a89bf0,1,beliefs_first,2,3,5,5,885,1,1,45,10,45,45,10,45,5,B,1,2,21,Female,Yes,BoxRight,Description
d628e8f6be3f6c498742383f,0,choice_first,4,4,5,3,638,1,1,49,2,49,49,2,49,1,A,0,2,27,Male,No,BoxRight,Description
4eda5a15e5ecd009b191b0dc,0,beliefs_first,2,2,5,4,386,0.5,0.5,45,10,45,45,10,45,3,B,1,2,38,Male,No,BoxRight,Description
6b31aa868d49588b44126937,1,choice_first,4,3,4,5,648,1,1.04,49,2,49,49,2,49,7,A,0,2,30,Male,No,BoxRight,Description
9cb6554bd9e85d2db103de9b,0,beliefs_first,3,1,5,3,529,1.25,1,50,20,30,60,20,20,7,A,1,2,51,Female,No,BoxRight,Description
86d790e3ce957b96c492cfb1,1,choice_first,3,3,3,2,1004,0.75,0.8,75,15,10,80,5,15,7,A,1,2,65,Female,No,BoxRight,Description
00dac5efe6969a4957ac24b0,1,choice_first,2,2,4,5,632,0.25,0.2,45,10,45,44,12,44,7,B,1,2,27,Male,Yes,BoxRight,Description
7f772b65bca4f217d1d75a2b,0,beliefs_first,4,3,4,5,1013,1,1,0,100,0,0,100,0,4,A,0,2,74,Male,No,BoxRight,Description
52a73d79869ceae8c93140e3,0,beliefs_first,4,3,4,4,242,1,1,45,23,32,45,13,42,5,B,1,2,34,Male,DATA_EXPIRED,BoxRight,Description
ac2ca5a8ee98771e05fcce09,0,choice_first,2,3,3,2,654,0.88,0.68,34,1.2,64.8,52,1,47,5,A,1,2,28,Male,No,BoxRight,Description
de0ca9b36ada262b42d0a9f5,0,choice_first,4,3,4,4,567,2,0.5,25,35,40,45,45,10,5,A,0,2,60,Female,No,BoxRight,Description
5a734650bb5ad682378e3d2c,0,choice_first,2,3,4,4,723,1,1.1,45,10,45,45,10,45,5,A,0,2,32,Female,No,BoxRight,Description
204a4a8432e4bd1fa47767ea,0,choice_first,3,2,5,5,692,1,1,45,10,45,45,10,45,1,A,1,2,38,Male,No,BoxRight,Description
bcdae254127eb2d4da6830cb,1,beliefs_first,3,3,5,4,774,1,1,49.5,1,49.5,49.5,1,49.5,4,B,0,2,51,Female,No,BoxRight,Description
c6e8a124869ba778e62ede97,0,choice_first,3,2,2,2,470,1,1,49,2,49,49,2,49,1,A,1,2,30,Female,No,BoxRight,Description
575a6a86284e9be75adfa60b,1,choice_first,2,2,4,4,542,1.5,2,9,1,90,4,1,95,7,A,0,2,24,Male,No,BoxRight,Description
7563bc7a37313cf1f6d9f332,0,choice_first,4,2,4,5,593,2,0,60,30,10,40,50,10,6,B,0,2,30,Female,No,BoxRight,Description
e0d5a469b16f600a5d7476b1,1,beliefs_first,3,3,4,4,1220,1,1,49,2,49,49,2,49,5,A,0,2,50,Male,DATA_EXPIRED,BoxRight,Description
f5e0f187549ffd653d0e9408,1,beliefs_first,2,3,3,3,887,1,1,49,2,49,49,2,49,1,A,0,2,28,Male,No,BoxRight,Description
7b3570f7f10f898f13dc7b57,0,choice_first,2,3,3,2,1080,1.2,0.8,35,5,60,60,5,35,1,A,1,2,69,Female,No,BoxRight,Description
ba4b983885850e0ceb2d4a44,0,beliefs_first,2,2,4,2,1341,1,1,45,10,45,45,10,45,7,B,1,2,61,Female,No,BoxRight,Description
54dfb750584dec786d1e176e,0,choice_first,4,3,4,4,686,1,0.8,60,10,30,70,10,20,1,B,1,2,40,Female,DATA_EXPIRED,BoxRight,Description
e58590ee85b5fb8ebfd1ab37,0,beliefs_first,4,2,5,4,1327,2,0,10,1,89,90,1,9,6,B,1,2,40,Male,No,BoxRight,Description
d6ef9ed40ae0488b69df94df,0,choice_first,3,1,2,5,580,1,2,20,40,40,25,25,50,4,B,1,2,43,Female,No,BoxRight,Description
dd496c54e8d12ec3bd97298b,0,beliefs_first,3,2,4,4,685,1.2,1,0,0,100,100,0,0,7,A,0,2,52,Male,No,BoxRight,Description
e7f3a3d346b6dcdf7c5773f6,1,beliefs_first,3,3,5,4,1222,0.17,0.2,52,1,47,50,1,49,7,B,1,2,51,Male,Yes,BoxRight,Description
b40b6572251b2aed827797e3,0,beliefs_first,2,3,4,4,755,1.6,1.2,25,25,50,30,30,40,6,A,0,2,38,Male,No,BoxRight,Description
31cca81e61f770d3e10f0351,1,choice_first,5,2,5,5,1600,1,1.25,45,9,46,46,9,45,7,A,1,2,23,Male,Yes,BoxRight,Description
c56279e291002ca09a4b4e30,1,choice_first,3,4,3,4,491,1.02,1,49,2,49,49,2,49,6,B,0,2,38,Female,DATA_EXPIRED,BoxRight,Description
c1c4793b9baf3bff50c457a2,1,choice_first,3,2,4,3,634,1.25,1.2,20,30,50,30,50,20,6,B,0,2,33,Male,Yes,BoxRight,Description
7c98478337747c04a485e225,0,beliefs_first,4,2,5,4,923,1,1.5,40,10,50,50,10,40,6,A,0,2,20,Male,Yes,BoxRight,Description
8606a7e4601cd0c67521f8ff,1,beliefs_first,4,2,5,5,544,1.25,0.75,25,10,65,65,10,25,4,A,1,2,56,Female,DATA_EXPIRED,BoxRight,Description
01d32575b845719f936f929b,0,beliefs_first,3,4,5,4,1504,1,1,33,34,33,33,34,33,7,A,1,2,59,Male,No,BoxRight,Description
d38c8a80e7f949a2de85f7d4,1,choice_first,1,1,5,5,567,2,0,50,25,25,25,25,50,4,A,0,2,41,Female,No,BoxRight,Description
5a6af92785df6cf8fdbdd59b,0,beliefs_first,2,2,5,5,1676,1.02,0.85,49,2,49,51,2,47,7,A,0,2,42,Male,No,BoxRight,Description
272fd7dd609c3f2a594e6989,0,beliefs_first,3,3,3,4,810,0.5,1,30,10,60,40,10,50,6,A,0,2,30,Male,DATA_EXPIRED,BoxRight,Description
ee4d2cd97e64c0db057a1403,1,choice_first,2,3,5,5,998,1,1,45,10,45,45,10,45,4,A,0,2,30,Female,No,BoxRight,Description
91450a56a8098ebbcc278ec1,0,beliefs_first,4,3,5,5,610,2,0.5,5,10,85,90,5,5,6,A,1,2,31,Male,No,BoxRight,Description
efa0915c4eebc80ea47fa924,0,choice_first,3,2,3,3,539,1,1,45,10,45,55,10,35,4,B,0,2,45,Male,DATA_EXPIRED,BoxRight,Description
79b06a6eb4be89e134b18e62,1,choice_first,3,1,2,2,662,1,1,45,10,45,45,10,45,5,A,1,2,30,Female,No,BoxRight,Description
f88fcf2a8caafb01bdce7e23,0,beliefs_first,3,1,1,2,1590,1,0.8,46,8,46,42,16,42,5,B,0,2,52,Female,No,BoxRight,Description
8600a82e8e4b00da994415fd,0,beliefs_first,3,4,2,2,440,1.2,0.8,5,60,35,80,10,10,6,B,1,2,36,Female,No,BoxRight,Description
e32f319c2a4a45673b0d71d1,0,choice_first,5,4,4,4,370,2,0,0,0,100,100,0,0,6,A,1,2,24,Male,DATA_EXPIRED,BoxRight,Description
79d46bfb9ddd9314f022a2d0,1,choice_first,2,1,4,4,618,1,1,49.5,1,49.5,49.5,1,49.5,1,A,0,2,33,Female,No,BoxRight,Description
7f9ad6ae3860a564de6669c3,1,beliefs_first,5,3,5,2,1294,0.97,1,97,3,0,0,3,97,7,A,0,2,41,Female,No,BoxRight,Description
6de10b95e11e83fdd05b7040,0,beliefs_first,4,4,4,5,1038,1,0.98,48,5,47,52,5,43,5,B,0,2,20,Male,No,BoxRight,Description
cf63ce04519a2f6b0cde9761,1,beliefs_first,3,4,4,3,785,1,1,45.5,9,45.5,45.5,9,45.5,7,A,1,2,27,Male,No,BoxRight,Description
6bd6092f104fe35758b75774,0,beliefs_first,4,1,4,3,743,1,1,45,10,45,45,10,45,4,B,1,2,32,Female,Yes,BoxRight,Description
345a0a359db96960f43f91d1,1,beliefs_first,3,2,2,2,1980,1,1,48,4,48,48,4,48,6,A,0,2,58,Male,No,BoxRight,Description
e62b58d0ecec9742406dd52f,1,beliefs_first,5,1,5,5,2230,1,1.2,0,100,0,0,0,100,7,A,1,2,34,Male,No,BoxRight,Description
6a9418d12336b47f1997f8d0,0,choice_first,5,4,2,2,1204,1,1,45.45,9.1,45.45,45.45,9.1,45.45,4,A,1,2,27,Male,No,BoxRight,Description
d9779c00eafe59f862516f67,0,beliefs_first,3,1,4,4,759,1,1.24,55,5,40,48,4,48,6,A,1,2,52,Male,No,BoxRight,Description
