id,choiceB,beliefA,beliefB,cond_presentation,cond_beliefs_choice_order,riskTaking,statKnow,regretExAnte,regretExPost,duration,beliefA_below,beliefA_equal,beliefA_above,beliefB_below,beliefB_equal,beliefB_above,short,round,whichFirst,choiceStr,age,sex,student,df
50859abb7625349fc97972ea,0,1,0.82,description_noiseless,choice_first,2,4,5,5,1270,45.5,9,45.5,45.5,9,45.5,1,1,A,5,28,Male,No,prereg
d8910196ae9591e1e8c51531,1,1.2,1,sampling_noiseless,beliefs_first,5,4,4,5,892,50,9,41,50,9,41,1,1,A,6,46,Male,DATA_EXPIRED,prereg
813416620beabac2e4c41733,1,1,1.04,sampling_noiseless,beliefs_first,3,2,5,5,575,40,2,58,38,2,60,0,1,A,6,34,Female,DATA_EXPIRED,prereg
d173bb2b2349032596209a0f,0,1,1,description_noiseless,beliefs_first,3,2,4,4,684,26,26,48,32,32,36,0,1,B,7,62,Male,No,prereg
68c61b92ca31e12a3427293b,1,1,0,description_noiseless,beliefs_first,2,2,3,2,690,25,50,25,20,60,20,1,1,B,5,23,Female,No,prereg
10071cc95095217e76dba04a,1,1,2,sampling_noiseless,choice_first,3,4,3,3,455,50,40,10,40,10,50,1,1,A,5,54,Male,No,prereg
8f94c415e2bbac00e075bbe3,1,1,0.9,sampling_noiseless,beliefs_first,4,2,3,3,962,60,1,39,50,1,49,0,1,A,7,31,Male,No,prereg
3d331f3d5a848e867f5fe61f,1,1,1,description_noiseless,choice_first,4,4,2,2,763,49,2,49,48,2,50,0,1,B,6,28,Female,DATA_EXPIRED,prereg
d4bcc9f801259afd1512bccd,1,1,1.04,sampling_noiseless,choice_first,2,3,3,4,642,25,1,74,20,1,79,0,1,A,7,62,Female,No,prereg
61d795cb81575b60a6ecd4c2,1,1.4,1.2,sampling_noiseless,beliefs_first,3,4,3,2,626,30,30,40,20,40,40,1,1,A,7,51,Male,DATA_EXPIRED,prereg
6030cd631a905a4b8f051402,0,1,0.9,description_noiseless,choice_first,2,1,5,4,1054,49,2,49,50,2,48,1,1,A,5,64,Male,No,prereg
4eea2ef42e4fd516af6e6f06,1,1.2,1.5,sampling_noiseless,beliefs_first,5,3,4,5,906,40,20,40,20,10,70,1,1,B,6,24,Male,Yes,prereg
7d9c07b19a9f9fa2189545ff,1,1.3,1.4,sampling_noiseless,choice_first,4,3,5,5,641,30,10,60,20,10,70,0,1,B,7,33,Female,No,prereg
494d8d162eb6bb6dfe800c83,1,2,2,description_noiseless,beliefs_first,4,1,2,2,519,45,10,45,10,10,80,1,1,A,7,44,Female,No,prereg
8fbab3b604bfeef20cc5c5d5,1,1,1,description_noiseless,beliefs_first,4,3,4,3,1331,49,2,49,49,2,49,0,1,B,6,51,Male,No,prereg
3edf6759321ca86ab904e80c,0,0.56,0.51,sampling_noiseless,beliefs_first,3,4,4,4,412,60,1,39,65,1,34,0,1,B,5,22,Female,Yes,prereg
5e89c6ec9da0f5618c57df3f,1,0.92,0.96,sampling_noiseless,beliefs_first,4,2,5,5,719,50,5,45,48,4,48,0,1,A,7,46,Male,No,prereg
1bef2731733e5b173bd42835,1,1.25,1,description_noiseless,choice_first,2,3,4,5,1222,45,10,45,46,9,45,1,1,A,7,54,Male,No,prereg
8b7043ace84ab49e6b5a1e05,1,1,1,sampling_noiseless,beliefs_first,3,2,4,3,1468,48,1,51,52,1,47,0,1,A,6,65,Male,No,prereg
970dd19ed9fcaad8a1df15ee,1,1,1,description_noiseless,choice_first,2,2,3,4,736,50,10,40,50,10,40,1,1,B,7,40,Female,No,prereg
cf1e1cdcb343c0f77d57a09f,1,2,1.6,sampling_noiseless,beliefs_first,3,2,4,4,855,52,2,46,55,4,41,0,1,B,6,38,Female,DATA_EXPIRED,prereg
d3bba01d5f7198fbc594bf1e,0,1,1,description_noiseless,choice_first,4,4,4,3,522,33,33,34,33,33,34,1,1,B,6,29,Male,No,prereg
30100823ee9431596cad5d43,1,1.2,1.7,sampling_noiseless,choice_first,5,2,3,2,519,20,5,75,15,5,80,0,1,B,7,43,Female,Yes,prereg
066c3ef3d56e81c0c85bd47d,1,0.9,0.9,description_noiseless,beliefs_first,3,3,5,2,1337,45.5,9,45.5,45.5,9,45.5,1,1,B,1,40,Male,No,prereg
64a3c6b9942539ba22ae5d0e,1,1,1,description_noiseless,choice_first,3,1,3,2,716,50,0,50,50,0,50,1,1,B,4,39,Male,DATA_EXPIRED,prereg
a0c51755711f5343f4f47081,0,1,1,description_noiseless,beliefs_first,3,5,3,2,704,49,2,49,49,2,49,1,1,A,1,39,Female,No,prereg
bac77f995db0f62fffad60ad,1,0.8,0.8,description_noiseless,choice_first,1,4,5,5,671,47,6,47,47,6,47,1,1,A,6,21,Male,Yes,prereg
e925a1f0a6d2bae2a31d01cc,1,0.8,0.9,sampling_noiseless,choice_first,2,4,2,5,542,55,9,36,55,9,36,1,1,A,2,21,Male,DATA_EXPIRED,prereg
57d308623ba3394327089359,0,2,2,sampling_noiseless,choice_first,2,2,3,2,1247,25,25,50,25,25,50,0,1,A,6,58,Female,No,prereg
4d2bbd0bb056c882833eb82c,1,1.04,1,sampling_noiseless,beliefs_first,2,1,3,5,935,49,49,2,49,49,2,0,1,B,7,32,Male,No,prereg
8d7cac4e3962aef09612acdb,1,0.84,0.8,sampling_noiseless,beliefs_first,4,1,4,4,973,54,0.5,45.5,56,0.5,43.5,0,1,B,7,31,Male,No,prereg
86299177477983a9edbb1a67,0,1.2,1,description_noiseless,beliefs_first,2,1,4,3,2485,48,4,48,49,2,49,1,1,A,4,58,Female,No,prereg
99d10089294401b3df354db3,1,1,1.03,sampling_noiseless,beliefs_first,4,3,4,4,452,45,5,50,40,5,55,0,1,B,5,31,Male,No,prereg
dbfada8e42f48c5cb614b097,0,1,1,description_noiseless,beliefs_first,3,3,5,4,1420,46,8,46,46,8,46,1,1,A,7,62,Male,No,prereg
688f49b3ef8b0b23c1c82d2f,0,1,1,description_noiseless,beliefs_first,4,2,4,4,756,0,100,0,0,100,0,1,1,A,4,41,Male,No,prereg
50c54d91914703048efe56dc,1,1.25,1.5,description_noiseless,choice_first,1,1,5,5,778,49.9,0.2,49.9,49.9,0.2,49.9,0,1,A,6,32,Male,No,prereg
a2d050e4e8f89895dc16132d,1,0.88,0.98,description_noiseless,beliefs_first,5,4,5,5,1334,40,40,20,40,40,20,0,1,A,7,46,Male,No,prereg
9fbf0dbafc624a68414c649a,1,0.2,0.4,sampling_noiseless,beliefs_first,4,3,4,2,1014,80,0,20,60,40,0,1,1,B,6,64,Female,No,prereg
f1c2d55320c3dd7443df2739,1,0.75,1,sampling_noiseless,choice_first,3,3,4,4,1073,55,30,15,10,20,70,1,1,A,7,22,Female,DATA_EXPIRED,prereg
11f0c82b6da7d1af12e1e444,1,1,1,description_noiseless,choice_first,3,3,4,4,1337,49,2,49,49,2,49,0,1,A,1,61,Male,DATA_EXPIRED,prereg
088d834d1176ce093addc6b9,1,1,1.8,sampling_noiseless,beliefs_first,4,2,1,2,585,20,30,50,10,20,70,1,1,B,5,24,Male,No,prereg
ee328da755bccd335ec5b70b,1,1,1.3,sampling_noiseless,choice_first,5,4,3,3,521,40,40,20,10,30,60,0,1,B,6,27,Male,No,prereg
f2d3a4349868980c672077f2,0,1,1,description_noiseless,beliefs_first,3,3,5,5,472,25,50,25,25,50,25,1,1,B,5,22,Female,Yes,prereg
067aec088c50ef8be26404d6,0,1,1,description_noiseless,choice_first,2,1,4,4,899,5,5,90,70,15,15,1,1,A,7,57,Female,No,prereg
fcdbf0b59ed6088656bb3a61,0,0.76,0.8,sampling_noiseless,choice_first,4,5,3,3,809,40,40,20,40,40,20,0,1,A,5,21,Female,DATA_EXPIRED,prereg
4a0d3b263f78a4fc280ae181,0,2,0.25,description_noiseless,beliefs_first,4,3,5,4,1737,20,25,55,55,20,25,0,1,A,7,29,Male,DATA_EXPIRED,prereg
5788dc7d7edf6bb30b220150,0,1.2,0.75,sampling_noiseless,choice_first,2,3,4,4,615,50,20,30,60,20,20,1,1,A,5,65,Male,No,prereg
bb3db84eab919e11b4bbc262,0,0.9,1,description_noiseless,choice_first,4,4,3,2,769,50,1,49,49,2,49,0,1,B,6,57,Male,No,prereg
b95b290b69efd79617f6ee95,1,0.8,1.4,sampling_noiseless,choice_first,3,3,4,2,836,60,10,30,20,10,70,1,1,A,7,62,Male,No,prereg
2cc46ac0d41e99271c589087,1,1,1,description_noiseless,beliefs_first,3,2,3,4,760,45.45,9.1,45.45,45.45,9.1,45.45,1,1,B,4,24,Male,No,prereg
b817deedb9f1818965eb35d3,1,0.8,2,sampling_noiseless,choice_first,5,1,5,5,609,20,60,20,10,30,60,1,1,B,4,31,Female,No,prereg
a293014cd9869af65cf61713,0,1,1,description_noiseless,beliefs_first,3,2,5,5,950,45.45,9.10,45.45,45.45,9.10,45.45,1,1,A,4,25,Male,DATA_EXPIRED,prereg
8f51b6f70e0189ec23fc16a9,1,0.94,0.9,sampling_noiseless,beliefs_first,4,3,2,2,1068,60,2,38,62,2,36,0,1,B,7,43,Male,No,prereg
422cd8aa06d94a0d1516f980,0,1.6,0.4,sampling_noiseless,choice_first,5,4,3,2,827,20,30,50,50,30,20,1,1,A,7,55,Male,DATA_EXPIRED,prereg
a78811f40693ee781763523f,1,1.46,1.5,sampling_noiseless,beliefs_first,3,3,5,4,1109,2,5,93,1,3,96,0,1,B,5,37,Male,No,prereg
c8051569d23cf93a22888fce,1,1,1.2,description_noiseless,choice_first,4,2,2,2,1028,20,30,50,10,30,60,1,1,B,5,26,Male,No,prereg
084179fe06614450b1df4479,0,0.75,0.83,description_noiseless,beliefs_first,2,4,5,5,715,49,2,49,58,2,40,1,1,A,6,32,Male,No,prereg
fe73117d331f39081c03ddbb,1,0.8,0.76,sampling_noiseless,beliefs_first,3,2,3,4,1008,50,0,50,50,0,50,0,1,B,7,31,Female,Yes,prereg
7264b77cc049e05c083a5241,1,1.2,1.24,description_noiseless,beliefs_first,3,3,4,4,988,49,2,49,51,1,48,0,1,A,5,25,Male,DATA_EXPIRED,prereg
c1909c942f3f5353ffb4ac89,0,1.25,1.5,description_noiseless,choice_first,5,1,2,1,728,40,10,50,50,10,40,1,1,A,7,23,Male,No,prereg
16df50f6afab6c0825c7114b,0,1,1,description_noiseless,choice_first,3,3,4,3,1218,45,10,45,45,10,45,1,1,A,5,24,Male,Yes,prereg
69c1bf449037dcc2efceb2ce,1,0.8,1,sampling_noiseless,beliefs_first,2,2,5,4,1439,33,34,33,33,34,33,0,1,A,7,53,Female,No,prereg
ddb24fae65ec923337b5a310,1,0.8,1.2,sampling_noiseless,choice_first,3,2,5,5,1118,30,50,20,20,50,30,1,1,A,5,32,Female,No,prereg
7de8af57010a3f60a731d644,0,1,1.25,description_noiseless,beliefs_first,1,3,5,5,656,45,10,45,36,10,54,1,1,A,5,22,Female,Yes,prereg
638d73de8c5e2f93628cd3c4,1,1,1.2,sampling_noiseless,choice_first,3,4,4,4,542,10,70,20,5,60,35,1,1,A,7,35,Male,DATA_EXPIRED,prereg
2dc10e09abe0c9ca40a914c5,1,0.8,1,sampling_noiseless,choice_first,2,2,4,2,1037,70,20,10,30,20,50,0,1,A,5,48,Female,No,prereg
8f004113186af7b344e4fd3c,0,1,1,description_noiseless,beliefs_first,3,2,4,1,864,49,1,50,50,1,49,0,1,A,7,52,Female,DATA_EXPIRED,prereg
313921c908efcdef5440f4ff,0,1.5,1.25,description_noiseless,beliefs_first,4,3,4,5,493,45,10,45,40,10,50,0,1,B,6,31,Female,No,prereg
0de1797b131d0a11b05f078d,1,0.8,1,sampling_noiseless,choice_first,3,4,5,5,783,60,9,31,50,9,41,1,1,B,6,60,Female,No,prereg
fffaae8c3827ca5e306607eb,0,1,0.8,description_noiseless,choice_first,4,2,5,5,643,48,4,48,52,4,44,1,1,A,7,34,Male,No,prereg
2eb8dd9d3eec8792c163fe4b,1,1.21,0.99,sampling_noiseless,beliefs_first,3,1,5,5,1772,90,0,10,90,0,10,0,1,A,6,40,Female,No,prereg
07c62c4a7953d0fcac4e41fc,1,0.7,0.74,sampling_noiseless,beliefs_first,3,2,5,5,741,88,2,10,88,2,10,0,1,A,6,20,Female,Yes,prereg
0b7d0dc38242e0f5b8d3d393,0,1,1,description_noiseless,beliefs_first,3,2,5,5,539,48,4,48,48,4,48,0,1,B,5,29,Female,DATA_EXPIRED,prereg
f7a8fda3244ec0c41e102c5f,1,0.8,1,sampling_noiseless,beliefs_first,3,4,5,4,783,60,10,30,45,10,45,1,1,A,5,37,Female,No,prereg
78c07144b21fd77dade26ff7,0,1.2,1.1,sampling_noiseless,choice_first,2,2,4,3,1782,40,0,60,30,0,70,0,1,B,3,33,Female,No,prereg
085356c47cd40e53aaa4c1f6,1,1.5,1.8,sampling_noiseless,choice_first,3,3,4,4,4711,30,20,50,20,30,50,0,1,A,5,62,Female,No,prereg
f1706d1346202723b2f9a9ef,1,0.98,0.94,sampling_noiseless,choice_first,3,2,4,4,1019,49,2,49,49,2,49,0,1,B,7,38,Female,No,prereg
6ce67313af92e2be7fce38ff,1,1.12,1.34,sampling_noiseless,beliefs_first,2,3,4,4,642,40,2,58,33,3,64,0,1,A,7,28,Female,No,prereg
333b09e6fff3798319328b47,1,2,2,sampling_noiseless,choice_first,3,2,5,4,1075,10,10,80,30,10,60,1,1,B,6,62,Female,No,prereg
0f596a08d4cca192c9fd1a8d,0,1.04,1,description_noiseless,beliefs_first,3,3,4,4,1273,0,50,50,0,100,0,0,1,B,7,23,Female,DATA_EXPIRED,prereg
70e218011ef676121df979ae,1,1,1.2,description_noiseless,choice_first,4,3,4,4,730,49,2,49,50,2,48,0,1,B,5,43,Female,DATA_EXPIRED,prereg
9df86d8259eecca5fcbe4d16,1,0.4,0.4,description_noiseless,choice_first,2,1,5,4,1114,45,10,45,45,10,45,1,1,A,4,39,Female,No,prereg
a7321f5d2c60bc2ef21aa4b5,1,1.6,1.5,sampling_noiseless,choice_first,3,3,4,4,496,15,10,75,5,5,90,0,1,A,6,26,Female,No,prereg
d8df425754f60a464400d713,0,1,0.6,description_noiseless,beliefs_first,2,3,4,5,1260,25,50,25,60,20,20,1,1,A,6,49,Female,No,prereg
efb271e1b8c9cc68fb5b863b,1,0.84,0.8,sampling_noiseless,beliefs_first,3,2,5,5,545,50,5,45,45,5,50,0,1,B,6,38,Female,DATA_EXPIRED,prereg
d9c7fb9c35898723f12e6983,1,0.8,1.2,sampling_noiseless,beliefs_first,3,3,4,4,511,45,10,45,35,10,55,1,1,A,7,44,Female,No,prereg
e79882a5da28b9afa855f7aa,0,1.04,1,sampling_noiseless,beliefs_first,4,4,2,2,665,49,1,50,49,1,50,0,1,B,7,50,Female,No,prereg
d70325f4018fb1e1838b2671,1,0.8,1.1,sampling_noiseless,choice_first,2,2,2,2,633,70,10,20,20,10,70,1,1,B,6,44,Female,No,prereg
5899f5fa71671741c0c4bc23,0,1.5,1,description_noiseless,beliefs_first,2,2,5,5,644,0,25,75,25,50,25,0,1,A,6,29,Female,No,prereg
497c74f9b7c8138b8d4c58ef,0,1.12,1,description_noiseless,beliefs_first,3,3,4,3,481,40,10,50,52,10,38,1,1,B,6,38,Female,Yes,prereg
0b982c9e849d1e0aa420a2d3,0,2,1,description_noiseless,choice_first,3,2,4,4,628,50,1,49,51,1,48,0,1,B,3,39,Female,No,prereg
64269c930314e19cfd9009ff,0,1,1,description_noiseless,beliefs_first,4,2,5,5,435,49.5,0.50,50,50,0.5,49.5,0,1,B,7,34,Female,No,prereg
e513027b84a7660eb2a21cd4,0,1.08,1.04,sampling_noiseless,beliefs_first,5,3,4,4,812,42,2,56,42,0,58,0,1,A,6,56,Female,No,prereg
847995815f241183194fad47,1,1,1.04,sampling_noiseless,choice_first,4,3,4,3,812,33,2,65,29,1,70,0,1,A,7,35,Female,DATA_EXPIRED,prereg
b308e743355b5c9438cda8b1,1,1,1.2,sampling_noiseless,choice_first,5,3,5,5,411,60,10,30,35,5,60,1,1,B,7,20,Female,Yes,prereg
69c53a2462f76a0e84a45d77,0,1.86,1.36,sampling_noiseless,choice_first,1,1,4,2,688,56,5,39,64,2,34,0,1,B,5,52,Female,No,prereg
8a3cb60b3e7c9966fa269ae9,1,0.98,1,description_noiseless,beliefs_first,2,2,4,4,627,33,34,33,33,34,33,1,1,B,6,38,Female,No,prereg
0c35b17a1a1b0f5836d6d875,1,0.88,0.96,sampling_noiseless,beliefs_first,2,3,5,5,585,78,2,20,45,5,50,1,1,A,6,30,Female,DATA_EXPIRED,prereg
074141c5b7713d5a932a00b9,1,1.35,1.4,sampling_noiseless,beliefs_first,2,3,4,3,897,70,20,10,60,20,20,1,1,B,6,31,Female,No,prereg
846e224586d7f4ec77f356c3,1,1.6,2,sampling_noiseless,choice_first,2,1,4,4,448,90,5,5,5,5,90,0,1,B,7,32,Female,DATA_EXPIRED,prereg
521ff10d4e7bacc5a1b2bdaa,0,1,1,description_noiseless,choice_first,2,2,4,4,710,49,2,49,49,2,49,0,1,A,1,53,Female,No,prereg
7c32f6e620c6724887668e84,0,0.6,0.8,sampling_noiseless,beliefs_first,3,1,5,5,921,80,10,10,60,20,20,1,1,A,5,61,Female,No,prereg
b302eb068b17eaf924f90099,1,1,1,description_noiseless,beliefs_first,4,3,4,3,1175,45,10,45,47,6,47,0,1,B,6,27,Female,Yes,prereg
3b5084a0f5e19ee7ebb38790,0,1,1,description_noiseless,choice_first,4,2,3,5,1186,20,30,50,30,30,40,0,1,B,7,38,Female,No,prereg
e8cebf0ff5d9d5706de7d539,1,0.8,0.95,sampling_noiseless,beliefs_first,2,2,5,4,990,50,3,47,55,3,42,0,1,A,7,27,Female,No,prereg
fdc8f57ea049962e51b17ca5,1,1,1.6,sampling_noiseless,choice_first,3,2,3,2,1250,50,25,25,20,20,60,1,1,A,7,39,Female,DATA_EXPIRED,prereg
e81a5d5a2837d3dbb1cde96f,1,0.08,2,description_noiseless,choice_first,3,1,4,2,1069,5,60,35,5,10,85,0,1,B,6,51,Female,No,prereg
de55c9e9ad74cddfc27e518e,1,1.25,1,description_noiseless,choice_first,3,2,4,4,576,55,10,35,40,10,50,0,1,B,5,32,Female,No,prereg
dc69d01e6bbc8394202acbc3,0,1,1,sampling_noiseless,beliefs_first,2,2,4,2,1051,25,15,60,45,10,45,1,1,A,5,55,Female,No,prereg
8bca4883ecc90150bf23004d,1,1,2,sampling_noiseless,beliefs_first,2,3,5,5,805,88,2,10,78,4,18,0,1,A,6,57,Female,No,prereg
caf4fb6c9183b56c082e023b,1,1,1.5,sampling_noiseless,beliefs_first,4,3,4,4,376,30,20,50,20,20,60,0,1,A,7,30,Female,Yes,prereg
0ad32f8504c002b5b5616437,1,0.8,1,sampling_noiseless,beliefs_first,3,4,4,3,796,70,5,25,40,10,50,1,1,B,6,30,Female,DATA_EXPIRED,prereg
bdff783a63414ce443975bd5,1,1,1,description_noiseless,choice_first,4,4,3,5,773,49.75,0.5,49.75,49.75,0.5,49.75,0,1,B,1,21,Female,Yes,prereg
fcb6a3c874fb7f3469b04fb5,1,0.6,1.2,sampling_noiseless,choice_first,4,3,4,2,816,85,10,5,15,5,80,1,1,A,7,49,Female,No,prereg
1d270f975263a0edaadf0737,0,1,0.8,description_noiseless,choice_first,3,2,4,3,1745,45.45,9.1,45.45,44.4,11.2,44.4,1,1,B,5,61,Female,No,prereg
86c25b5b69cd678246c6b724,1,1,2,sampling_noiseless,choice_first,4,3,3,5,1285,65,5,30,35,10,55,1,1,A,7,36,Female,No,prereg
bb0a927aec0cf2d97cfdc41c,0,2,0,description_noiseless,beliefs_first,3,2,5,5,835,40,20,40,40,20,40,0,1,A,7,55,Female,No,prereg
03eded04d509ccb95eaa2f69,0,1,1,description_noiseless,beliefs_first,3,1,5,4,609,35,35,30,35,35,30,1,1,B,7,25,Female,No,prereg
dd02603cd15b628a38aab4ba,0,1,0.75,description_noiseless,beliefs_first,5,4,4,4,1145,49,2,49,49,3,48,0,1,A,7,39,Female,No,prereg
c6f39a44a0ef2295dcc3778f,0,2,0,description_noiseless,choice_first,2,2,4,4,723,0,0,100,100,0,0,1,1,A,7,60,Female,No,prereg
7ed32b7a11f15e94541e0f0e,1,0.4,0.4,description_noiseless,choice_first,3,1,4,1,1209,49,2,49,49,2,49,0,1,A,6,43,Female,No,prereg
88c98bb93a5f68ffd8b54a5e,1,1,1,sampling_noiseless,choice_first,4,3,4,4,712,25,40,35,25,40,35,0,1,A,7,32,Female,DATA_EXPIRED,prereg
9337482aefd4de73e5aea17a,0,1,0.75,description_noiseless,beliefs_first,2,1,4,5,2835,44,1,55,36,1,63,1,1,A,6,64,Female,No,prereg
0b52afcb49bdcbd588c7f058,0,1,1,sampling_noiseless,choice_first,3,4,4,4,1409,50,10,40,40,10,50,1,1,B,2,69,Female,No,prereg
550d6aea725b07599465133f,1,0.75,0.75,sampling_noiseless,choice_first,2,4,4,2,755,80,1,19,75,1,24,0,1,A,3,41,Female,DATA_EXPIRED,prereg
4efa37a8f93ff387a585bdb6,0,1,1.5,description_noiseless,choice_first,4,1,4,4,572,40,40,20,20,20,60,0,1,B,6,43,Female,No,prereg
674785965cfc53b4f36fb24d,0,1,0.8,sampling_noiseless,beliefs_first,2,3,4,4,509,30,40,30,60,20,20,0,1,B,6,36,Female,No,prereg
946a289743181511f80c3158,1,0.6,1.4,sampling_noiseless,choice_first,3,2,4,4,558,40,20,40,30,15,55,1,1,B,7,26,Female,No,prereg
2c4deb3f987754f38a4bda15,1,0.75,0.75,description_noiseless,choice_first,3,2,4,4,656,35,30,35,35,30,35,1,1,A,5,39,Female,No,prereg
ded07dcd999971635430fa46,1,1,1.2,sampling_noiseless,beliefs_first,4,3,2,2,693,80,10,10,60,10,30,1,1,B,7,54,Female,No,prereg
c5cd7cf24a45a7f283556b47,0,0.18,0.2,description_noiseless,beliefs_first,1,2,4,4,771,10,10,80,80,10,10,1,1,A,7,42,Female,No,prereg
0ac0b28c4c2a54ba0077ecf0,1,0.25,1.25,sampling_noiseless,beliefs_first,2,3,4,4,645,75,1,24,60,10,30,0,1,B,7,23,Female,Yes,prereg
58cf223b344a85a2765b539a,1,2,2,description_noiseless,choice_first,4,3,3,3,512,50,0,50,51,0,49,0,1,A,5,52,Female,No,prereg
f9f0991da8ddc64ce6bcc058,0,2,1,description_noiseless,beliefs_first,1,4,3,3,663,0,0,100,33,33,34,0,1,A,6,47,Female,No,prereg
5667ea1fcc60783c00029dc7,1,1,1.25,description_noiseless,choice_first,4,4,2,5,861,80,10,10,10,10,80,1,1,B,5,28,Female,No,prereg
b8adbfce657986ac1ff348fb,1,0.6,1,sampling_noiseless,beliefs_first,4,2,3,5,1082,60,10,30,30,20,50,1,1,A,6,42,Female,DATA_EXPIRED,prereg
e3aa4c71bf953847fd76ecb6,1,0.2,1,sampling_noiseless,choice_first,3,2,3,4,649,60,10,30,30,10,60,1,1,A,6,31,Female,No,prereg
302dfab0e85c0f5d3a6e99e7,1,0.8,1.2,sampling_noiseless,choice_first,2,2,5,4,560,70,10,20,60,10,30,1,1,B,6,54,Female,No,prereg
e525c14e57aa3666275df149,0,2,1.75,description_noiseless,beliefs_first,4,2,5,5,1196,10,30,60,40,20,40,1,1,B,7,52,Female,No,prereg
4d954a4e12b13e6c1d3ccbb0,1,1,1,description_noiseless,choice_first,4,4,3,3,1315,49,2,49,49,2,49,0,1,B,4,34,Female,DATA_EXPIRED,prereg
8edbd83d635947ace7cc6879,1,0.98,0.98,description_noiseless,beliefs_first,4,2,5,3,958,49.1,1.9,49,49.1,1.9,49,0,1,B,1,39,Female,No,prereg
6e4b64720e78af1fb236cb79,1,1,1,description_noiseless,choice_first,3,4,4,3,1497,40,10,50,40,10,50,1,1,A,6,58,Female,No,prereg
5bb9ee22ffc6bfababfc094d,1,0.4,1,sampling_noiseless,choice_first,3,4,3,3,377,90,10,0,40,30,30,1,1,B,4,30,Female,No,prereg
ed57683bf40de6db518ee2ef,0,0.75,1,description_noiseless,choice_first,3,3,4,2,710,60,5,35,5,60,35,1,1,B,5,70,Female,No,prereg
bc88f04da0e5f9d0e2ed9626,0,1,0.7,description_noiseless,beliefs_first,2,3,4,4,767,49,1,50,51,1,48,0,1,B,4,60,Female,No,prereg
a59962577ac7ab899c2e39e5,1,0.78,0.82,sampling_noiseless,beliefs_first,2,3,5,4,1244,9,1,90,9,1,90,0,1,B,7,63,Female,No,prereg
8c9996e61c502de10ae0ca65,1,1,1.2,sampling_noiseless,choice_first,3,2,4,3,546,0,60,40,20,30,50,0,1,B,6,22,Female,Yes,prereg
4c641e4294ee8284c62e3638,0,1,1,description_noiseless,beliefs_first,2,2,3,3,534,0,50,50,50,50,0,0,1,A,4,51,Female,No,prereg
37cd67dda2f16a79421ca6e0,0,1,1,description_noiseless,choice_first,2,4,5,3,613,49,2,49,49,2,49,0,1,B,7,33,Female,Yes,prereg
757ea364db3bedb8cd59ef7f,0,1,1,description_noiseless,choice_first,2,3,4,5,475,45.5,9,45.5,45.5,9,45.5,1,1,A,4,21,Female,Yes,prereg
cda2d8510ade9935c954b041,1,1,1,sampling_noiseless,beliefs_first,2,1,5,5,764,30,5,65,30,0,70,0,1,A,3,38,Female,No,prereg
84f756e7c1d32031cd782297,1,0.9,0.94,sampling_noiseless,beliefs_first,4,2,5,2,994,51,1,48,52,1,47,0,1,B,6,53,Female,No,prereg
1fd0bda7e67d4df76dfa4938,0,1,1,description_noiseless,beliefs_first,3,4,4,1,887,45,10,45,45,10,45,1,1,A,7,51,Female,DATA_EXPIRED,prereg
7bf935783ce9a81346565284,0,1,1,description_noiseless,beliefs_first,3,4,5,4,1390,49.5,1,49.5,47,1,52,0,1,A,7,48,Female,No,prereg
55fd5cced7cdf19f9c908cf0,1,0.6,1.4,sampling_noiseless,beliefs_first,3,2,4,3,947,70,10,20,55,10,35,0,1,B,7,23,Female,No,prereg
405af47570e6b986158d3171,1,0.6,1.2,sampling_noiseless,beliefs_first,2,1,5,5,905,90,5,5,5,5,90,1,1,B,7,35,Female,DATA_EXPIRED,prereg
ef2c07ec694a030480cd0973,0,1,1,description_noiseless,choice_first,2,2,5,4,457,45,5,50,45,5,50,1,1,B,6,36,Female,No,prereg
37b23e5857c47d40b31c54f7,1,0.5,0.9,sampling_noiseless,beliefs_first,4,4,4,3,710,60,10,30,30,5,65,1,1,B,6,27,Female,No,prereg
3a55d0b0cd029367f3dd5fca,1,1.2,1,sampling_noiseless,choice_first,4,3,4,3,602,50,35,15,35,15,50,1,1,A,7,22,Female,No,prereg
a140009e7391b3b3588fa886,1,1,2,sampling_noiseless,choice_first,3,1,4,2,1252,20,40,40,3,25,72,0,1,A,6,50,Female,No,prereg
9f23aece3b6f4d1b798b9a60,0,1,0.99,description_noiseless,beliefs_first,2,1,4,4,1100,49,1,50,51,1,48,0,1,B,1,56,Female,No,prereg
d7150f550e445098b318aa69,0,1.5,0.25,description_noiseless,choice_first,3,2,5,5,1677,50,25,25,75,12.5,12.5,0,1,A,5,31,Female,Yes,prereg
cae171db59152aef3a19e8f2,1,1,2,sampling_noiseless,choice_first,4,2,4,4,573,50,25,25,50,25,25,0,1,A,6,34,Female,Yes,prereg
43eb0bc41ef1c710b7a0fb86,0,1,1,description_noiseless,choice_first,3,1,5,5,781,49,2,49,55,1,44,0,1,A,7,41,Female,No,prereg
71b52928b0c7b264bd61859e,1,1,1,description_noiseless,choice_first,3,4,5,5,352,45.5,9,45.5,45.5,9,45.5,1,1,B,1,22,Female,Yes,prereg
31bc674c07d6639725fa1f56,0,1,1,description_noiseless,beliefs_first,1,2,5,3,1310,45.5,9,45.5,45.5,9,45.5,1,1,B,5,55,Female,No,prereg
9f7324f71a90c5275abac3cb,0,12,1,description_noiseless,beliefs_first,3,1,4,2,1233,40,20,40,45,20,35,1,1,B,5,37,Female,No,prereg
